2025-10-01T12:32:53.205810267Z [inf]  2025-10-01 12:32:44,041 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: Teste TikTokLive library...
2025-10-01T12:32:53.205815068Z [inf]  2025-10-01 12:32:44,445 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: TikTokLive async call erfolgreich: True
2025-10-01T12:32:53.205820189Z [inf]  2025-10-01 12:32:44,445 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: TikTokLive library bestätigt - user LIVE ✅
2025-10-01T12:32:53.205826473Z [inf]  2025-10-01 12:32:44,445 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: TikTokLive library Ergebnis: True
2025-10-01T12:32:53.205831903Z [inf]  2025-10-01 12:32:44,445 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: Teste HTML-Parsing von https://www.tiktok.com/@sturmpelz11...
2025-10-01T12:32:53.205837849Z [err]  2025-10-01 12:32:44,792 - KARMA-LiveBOT.TikTok - WARNING - TikTok sturmpelz11: SIGI_STATE nicht gefunden
2025-10-01T12:32:53.205843778Z [inf]  2025-10-01 12:32:44,794 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: HTML-Parsing Ergebnis: False
2025-10-01T12:32:53.205847988Z [inf]  2025-10-01 12:32:44,794 - KARMA-LiveBOT.TikTok - INFO - TikTok sturmpelz11: ✅ LIVE bestätigt via TikTokLive library (zuverlässig)!
2025-10-01T12:32:53.205852230Z [inf]  2025-10-01 12:32:44,794 - KARMA-LiveBOT - INFO - 🎵 sturmpelz11 is LIVE on TikTok!
2025-10-01T12:32:53.205856562Z [inf]  2025-10-01 12:32:44,795 - KARMA-LiveBOT - INFO - Handling stream status for ✨Sturmpelz✨ on tiktok: is_live=True
2025-10-01T12:32:53.205863560Z [inf]  2025-10-01 12:32:44,795 - KARMA-LiveBOT - INFO - Creator ✨Sturmpelz✨ on tiktok: was_live=1, last_notif=2025-10-01, today=2025-10-01, should_notify=False
2025-10-01T12:32:53.205868602Z [inf]  2025-10-01 12:32:46,797 - KARMA-LiveBOT.TikTok - INFO - TikTok tikzzay: Starte intelligente Live-Verifikation...
2025-10-01T12:32:53.205873756Z [inf]  2025-10-01 12:32:46,797 - KARMA-LiveBOT.TikTok - INFO - TikTok tikzzay: Teste TikTokLive library...
2025-10-01T12:32:53.205879499Z [inf]  2025-10-01 12:32:47,217 - KARMA-LiveBOT.TikTok - INFO - TikTok tikzzay: TikTokLive async call erfolgreich: False
2025-10-01T12:32:53.205885408Z [inf]  2025-10-01 12:32:47,217 - KARMA-LiveBOT.TikTok - INFO - TikTok tikzzay: TikTokLive library bestätigt - user offline
